block_number,tx_hash,log_index,redeemer,collateralToken,parentCollectionId,conditionId,indexSets,payout
74990318,0xb8241c59acd035d0dee36960b1d991dab911275d382e526403f40298e9322a79,396,0x0f5f957133248ebfa1fc4c4ba68297c5b839be1a,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x1c1fce17dc93a2c735c2d4fe4b9e89bf94ce924c302c577d0754677d724c8109,"[1, 2]",159310000
74990327,0xe4698e06b5835d2818c6f44dc69212364c75eddf87afaca691a39d6b08fe63ab,622,0x4ed89947f2cd105357f9a49468dd9df66d974c8e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc8e68a19eb275391b0ac313388a6db4fb57d4d9c4f179095e6810616d7bd5be6,"[1, 2]",1006000
74990329,0xfa0c08ce3f8d513e9c8b0001a46d15186739e865530364b704b25506afb138ad,1831,0xf878b0f9f1df9c21bd13fec6c7b22fa57138f59c,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x40c530b710c167266e999de97d853583fc5045f13d89c17119b1b0f873ab52a8,"[1, 2]",10416665
74990329,0xda399f5a6199fa6f7205aaa52bcf7f9596687b1cc6722a482d3a5924a4041268,1837,0xf878b0f9f1df9c21bd13fec6c7b22fa57138f59c,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x5205bac7b685d0f26d11e9f28e733b2d23262f49dd76a75d0a23fc71a38b4ad5,"[1, 2]",8771927
74990329,0x66c3bb13982166d9cdcf500037372d997301d71a9e10d7aa2478a00fb17e2ec4,1840,0xf878b0f9f1df9c21bd13fec6c7b22fa57138f59c,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd3523417d1bd6162cf1cd0d92bd957d9fd0b226d7441d3b2625673dae60c1a2a,"[1, 2]",0
74990330,0x3b69f331ff0275e38ee90ea1082ff597051aca0269804b661e2dc2147417878d,690,0xf878b0f9f1df9c21bd13fec6c7b22fa57138f59c,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8a09e11b2020c2112e3d09e888e7a0985141ebfbb2ae259961870cdcb2292337,"[1, 2]",0
74990332,0xdc51adf173c4a75eb5df745eeb808a416e9f4dcba3d4d9164f385b6911c0e086,394,0x0a7aaf83341b52df34e8ffef52aa295538d6df1b,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x315927e57e0246ccb27b0922032fd970efdae6534918cc47bc087e6ba95e0e67,"[1, 2]",0
74990335,0xcf3bf7107d12fd76496a8cf475da07055d5aca6e5b74c705ab31536d69274c04,636,0x765d8f05b331f2a7d49e7b887a53fdbfafc40929,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x1b2b69401b202d313f8909800ca7e5b1c631de6782d0b74e7cc827e1873abfb0,"[1, 2]",6096144990
74990336,0xfa2c4d778d472aac6b527420e6d48b83c7a14355d1b451a63192eb1b21f89c66,758,0x896d7c0800820a49e40734d48ae19728035fae97,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x94075557152bee94b357b3ff663d9a1cd0e8aee9821c7cad19c05998b68f5d55,"[1, 2]",20689653
74990347,0x1c7e47f37ef557759ddb0f7ac5c63764d8f88c3f88ab39f611b90d31223a9ffa,447,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x4a68d828f7263f34391484404380c34efa9566f12a08a88553ddbe8e285c3ae9,"[1, 2]",2094222
74990347,0x1c7e47f37ef557759ddb0f7ac5c63764d8f88c3f88ab39f611b90d31223a9ffa,454,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xa8c893360fb69cc6261bcb142b05055689a9c2329f6e3bf3a54932c2ab1ead01,"[1, 2]",2044954
74990347,0x1c7e47f37ef557759ddb0f7ac5c63764d8f88c3f88ab39f611b90d31223a9ffa,461,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x8d54219ef43b4a2ba1904ba6155786263d1e3005dcd6bac978d28e3ada2aa489,"[1, 2]",2014097
74990347,0x1c7e47f37ef557759ddb0f7ac5c63764d8f88c3f88ab39f611b90d31223a9ffa,467,0x7600cee8654c4ebb12417bd507f078d58d220591,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb3db705d08dbee712ce8d7380250f6794c7fd008c07572bda1312ccb9968db7,"[1, 2]",2006000
74990347,0x1c7e47f37ef557759ddb0f7ac5c63764d8f88c3f88ab39f611b90d31223a9ffa,471,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x812d8819cda5c57e824719de0381d8e207a45b5b71da31a6425f6c2f181a3fc4,"[1, 2]",1038405
74990347,0x1c7e47f37ef557759ddb0f7ac5c63764d8f88c3f88ab39f611b90d31223a9ffa,478,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x2c01ea0b0a3d91e4fe2c4aec3ef54d21d48ca35486f23eb060d30f4a5b69cbc0,"[1, 2]",1020400
74990353,0x85151a95fb35b6fd55db22bef8310b99bdb4727e7265c5909a5c63fc3478c244,360,0xff7dee5d107e4beb83c68e34f5c69bfa76deadfa,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x34a00c61f07328b57b17b869ac0b21bc66417aeb4b5bd2fa84792a3716c16f84,"[1, 2]",28052633
74990353,0x85151a95fb35b6fd55db22bef8310b99bdb4727e7265c5909a5c63fc3478c244,363,0xff7dee5d107e4beb83c68e34f5c69bfa76deadfa,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x94e7da094220456c6c45b46de7395edc18727eb6eb78fb3b68c68a9cd0034139,"[1, 2]",2439022
74990353,0x85151a95fb35b6fd55db22bef8310b99bdb4727e7265c5909a5c63fc3478c244,366,0xff7dee5d107e4beb83c68e34f5c69bfa76deadfa,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x1d26bbe1bf68a9abcee9530e78b610fe0756c8c217599977f05fbbe54177c16c,"[1, 2]",1162785
74990363,0x8bf8ed8a5f730e04b3b5d0825e0525951105dea4dc71af72a6632de19faa2734,334,0x6fd9cdaf9c562e0042b0487e2d776f15c601f0d5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb7ee4047575f65a5d18703ca3ba194d59490977f6ec60338f89371f6d37b7efd,"[1, 2]",166666665
74990363,0x8bf8ed8a5f730e04b3b5d0825e0525951105dea4dc71af72a6632de19faa2734,337,0x6fd9cdaf9c562e0042b0487e2d776f15c601f0d5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xab2dbffb826d187f977be675d954a12138c2a4153f47b485a8ebc30c12dc0dca,"[1, 2]",126582276
74990369,0xdbbe16220a80eb7fe181fca5d80d95c07fac51f6cb4e7faa4ddbb9bd1712800a,460,0x4ed89947f2cd105357f9a49468dd9df66d974c8e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x315927e57e0246ccb27b0922032fd970efdae6534918cc47bc087e6ba95e0e67,"[1, 2]",2564101
74990369,0x57f4298ddd408c7afad77460237f0954d75dcaa5ae0491f8b23b3aa0303b60ff,482,0x38662560cbae08307a29c36374a01f9bc6df2d62,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x85f26dce462383cfc20cb366407985f74f31059430266f4d8052fd10fa07c182,"[1, 2]",0
74990371,0x616ad90430e54caf590dd20caef6ce2c73dec31dac2a04bdf4456b9914759554,444,0x0e7c4cd026e9ff088fdb03bd3a6e3f4e1250918f,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe1cd463a8d516bcc499523487267c083d0b9be05887c7783b05fc2135c5277c9,"[1, 2]",40000000
74990376,0x5c26cfd42f85061d147901999cdd3091e91d7f70620c401aebfb8abc8c59384f,453,0x454ba483caa97a8602490b1b1eb64544e3208bac,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x73e0ca474600c936fd0aa307305e99a4cbabcab532297e7d1972600b1af4376e,"[1, 2]",118000000
74990378,0x50ad49e952779a19436e0509f14b998eba6b3bfaa6dbaf080ee971fed13cd0ec,460,0x8fba2c29715c41dd87e781c23373aa1e0549d08a,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x463024d6c98d477bbce0efaa573c218a0cc936cf9ab92f3c9696198d58f0ec61,"[1, 2]",835141427
74990383,0x78658e15c0420b68e669e4189e78713a65727289e8d9e5c56f379ec22db689af,397,0x40471b34671887546013ceb58740625c2efe7293,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xab2dbffb826d187f977be675d954a12138c2a4153f47b485a8ebc30c12dc0dca,"[1, 2]",6820190000
74990390,0x275d1132ae56457b04acc7d59a483e0f24d790982240191f23cb8b799d7d2ac1,445,0xbbdc27a253d163c6da200719c7eeef316faf9da2,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xab2dbffb826d187f977be675d954a12138c2a4153f47b485a8ebc30c12dc0dca,"[1, 2]",525000000
74990401,0x0a874da3b790b15797c20eb407356dd0800679d60a655ba79c66bcbe5574650b,358,0x3a5a19da3731d31c6cfa71449794f8f25b703427,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xa6bbe26fd234b7d93578e781f0a5d60fade908886ae723b5ed26e56295845673,"[1, 2]",10500000
74990407,0x805ba69f1ceba77d0796d4c40edceceba5661653c1a3a08515c4e97512f78e96,496,0x8d2c31f7ddf00ecd0d9c8e14a28679edc6cfe967,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x73e0ca474600c936fd0aa307305e99a4cbabcab532297e7d1972600b1af4376e,"[1, 2]",12048188
74990411,0xf06ff3476751f2481298a905b6375cdacc962d6098273e0e762c388f1b3e75f4,401,0xad2613f8af2de3596e97b3c54c9336aa7c8f981d,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x96826d3e11ab6165785bdc067ecfcca29eec6904a856f1b95906464551b23a9d,"[1, 2]",6526314
74990411,0xf06ff3476751f2481298a905b6375cdacc962d6098273e0e762c388f1b3e75f4,403,0xad2613f8af2de3596e97b3c54c9336aa7c8f981d,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf7d5ec2994064c8fd3326e48a963d65de496a226094c6acef6265684918fe8ba,"[1, 2]",0
74990411,0xf06ff3476751f2481298a905b6375cdacc962d6098273e0e762c388f1b3e75f4,405,0xad2613f8af2de3596e97b3c54c9336aa7c8f981d,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xccd41c0ab900e371bfcb817527311890d5e9980dc68a850b095b5bd14c58deb0,"[1, 2]",0
74990428,0xb006e2c0b2504c3577d51051b54a496c9311f2028a8dd896d046cfd3e7c7c598,574,0x597ee8ff7974d8fc9c4d075b05b32e08eed1d4b1,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8a1a8ba1b2822e35375328d0d35510e6161e765b5871805db78140d445c63227,"[1, 2]",1960783
74990442,0x3486938951ce1121a0338a8d4401d97b5488ee7db75f1bc0dcd5e835f652101e,379,0xdd8a3ebcf94a583eff5a7a61b982143e9b8101f5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb0817056e97027d134f15e36df84d83ddd7dbf2e3ba67e3e4f7a2af9f5c9ac45,"[1, 2]",1249525730
74990453,0x3355a9a5194c5d12f8670a70d6fa39f14f2d0c2a6c766d6d9eb587a9ac52d307,493,0xc67547c4b2a2c16241b239b752c793f3d994f8de,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x18c25ab3638862def07d854fdca8bb28f5a70a9271b76ad510e93b05f3424e80,"[1, 2]",39473683
74990453,0x3355a9a5194c5d12f8670a70d6fa39f14f2d0c2a6c766d6d9eb587a9ac52d307,496,0xc67547c4b2a2c16241b239b752c793f3d994f8de,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x28dfa5671e7658d453b2148e3be071cf32e5d161092c7cbae4c9fbd15a75d013,"[1, 2]",25423726
74990455,0x51597d9efaf59488a906852b2ae6e73b54d45bdbe769425b017670bf5a4aa718,461,0xc48dfd7a20e7a50f77f4f585d5a8e79108968a40,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x73c4a19ad564c33eb67371a37567c5c91d069b2d2d99939dff1fad591f0cd6e3,"[1, 2]",20000000
74990456,0x814b4fe7f098314073ea4e204d8e679cc0d41c5fbe0065e567c7bb09317e731b,1085,0xed56bbd602d2da43fe2821cbd7aff8a7ab2e9662,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xab2dbffb826d187f977be675d954a12138c2a4153f47b485a8ebc30c12dc0dca,"[1, 2]",97872092
74990466,0x2e053275e1738f6fe0f314449272e8ce78ea3131f5d22a83cf236add31c2e51f,828,0x29cf8f5d4a56455229afbe88d6db0fe4f7714c56,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x22c0a72610deceb4f24a1909b48b880a1d43b6c5ec12c6acd2778b3d1be785b1,"[1, 2]",2678000
74990466,0xa882a974c62b48fed48b98e0d3fc376ae8619ab03f5433b3e8690ec2dc296e64,834,0x0f555a1b0f1d7b2788f4119558c61779c28a0f1b,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x14bd7d8fbcc30e3bd8fe87b8151f5d991f5498d7fc2812d3b3b5d78201a47bb3,"[1, 2]",816326529
74990467,0x284bcd3e8f92271d32dc012e129d3b7b92f2a7492191390df5c5dd7dbfc9e65f,615,0xe4924c5bded2e501c939bbca245009ef59bedc86,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x6b9e4cddece7782ae2516a92b6c8dd2e783e628829a2819c9b9c9c98766a920a,"[1, 2]",25252500
74990467,0x284bcd3e8f92271d32dc012e129d3b7b92f2a7492191390df5c5dd7dbfc9e65f,618,0xe4924c5bded2e501c939bbca245009ef59bedc86,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xefc42d4282249fe4352929c5d7f9458b387d16d92d0f420e328c8f8e5138501d,"[1, 2]",20202019
74990474,0xa337a24c649acc72357148aa86994cacc067ac1ae24568075e87b975ae5773ae,530,0xe1de30492dd108bc10f4c6188faffd41d69994eb,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x73c4a19ad564c33eb67371a37567c5c91d069b2d2d99939dff1fad591f0cd6e3,"[1, 2]",8304
74990494,0xedfc9fa82302b8f27111716c0da655c979acde7de0471abe0160406891001d0a,313,0xbbbb5086fda4a9b9b4b7610d2b6fdf4650d8e2e2,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x1f7fe6adaafdf782850f5a662255ffddb2074047c30922a5dbb29c067c766e4a,"[1, 2]",18478000
74990497,0x1c5c50af7d9e62457e495483f274daba1d76798d51642a87450faf9e92dfb53e,535,0x876f8a168c042c90bdd7312e59cd257c81d90090,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x82b3734a79cb11b18aa354e44353f96d3696eb07150108c48ff2c691e174d49c,"[1, 2]",3019056
74990498,0x96d94886969bd255c62291bde6a2a53c2b2edf668a31d1db7d506b0018c8d047,535,0xa90194f1586ebc98866acf5dd8f61ee188253e48,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x67ff9dd29227417f2e6691a3a425c59f22a80c005ac72c943b5cb95cb38237bc,"[1, 2]",7968829875
74990498,0x96d94886969bd255c62291bde6a2a53c2b2edf668a31d1db7d506b0018c8d047,539,0xa90194f1586ebc98866acf5dd8f61ee188253e48,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xc59df08a4ec53d2f185eeda56018af2f466ae71100bb9eb7d61ac30b34805c49,"[1, 2]",5859571763
74990498,0x96d94886969bd255c62291bde6a2a53c2b2edf668a31d1db7d506b0018c8d047,543,0xa90194f1586ebc98866acf5dd8f61ee188253e48,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x5f4994424d959871b69c22149dcc0fa5642d5b7c382d19af4a698b7966dab35b,"[1, 2]",4134343036
74990498,0x96d94886969bd255c62291bde6a2a53c2b2edf668a31d1db7d506b0018c8d047,547,0xa90194f1586ebc98866acf5dd8f61ee188253e48,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x510bd5bc666e8de4b51a20ef480022e17fc928c0f2d2bf02c7d8bfe5c00a9b54,"[1, 2]",2269456988
74990498,0x96d94886969bd255c62291bde6a2a53c2b2edf668a31d1db7d506b0018c8d047,551,0xa90194f1586ebc98866acf5dd8f61ee188253e48,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x73e0ca474600c936fd0aa307305e99a4cbabcab532297e7d1972600b1af4376e,"[1, 2]",1972597658
74990498,0x96d94886969bd255c62291bde6a2a53c2b2edf668a31d1db7d506b0018c8d047,555,0xa90194f1586ebc98866acf5dd8f61ee188253e48,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb5715901456898430fc9c54a9d9913d7788c0325ab0e3cd4fa93aed3dffc3734,"[1, 2]",1384616893
74990498,0x96d94886969bd255c62291bde6a2a53c2b2edf668a31d1db7d506b0018c8d047,559,0xa90194f1586ebc98866acf5dd8f61ee188253e48,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xca643f4b89dba74679842f9aa84bdc2f1edc112e460a5a9f22f3a89cdad07777,"[1, 2]",1159024397
74990501,0x114d29b8c0f42a475f165d840a6a3e7a15cec3c22634f16f5c2dd0d40278b216,579,0x113b44e6459ef69b6b4fec09698b03c107ff70b5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf7d5ec2994064c8fd3326e48a963d65de496a226094c6acef6265684918fe8ba,"[1, 2]",135357141
74990501,0x114d29b8c0f42a475f165d840a6a3e7a15cec3c22634f16f5c2dd0d40278b216,582,0x113b44e6459ef69b6b4fec09698b03c107ff70b5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd3523417d1bd6162cf1cd0d92bd957d9fd0b226d7441d3b2625673dae60c1a2a,"[1, 2]",81175000
74990501,0x114d29b8c0f42a475f165d840a6a3e7a15cec3c22634f16f5c2dd0d40278b216,584,0x113b44e6459ef69b6b4fec09698b03c107ff70b5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xccd41c0ab900e371bfcb817527311890d5e9980dc68a850b095b5bd14c58deb0,"[1, 2]",0
74990502,0x1cd6772b456e12b0b9495a2cb9d8c67abc0e62e0c8bdf884a156d06a42965f17,558,0x4a62a624074b4eb137e04f674a6c28cc0462ab5c,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x73e0ca474600c936fd0aa307305e99a4cbabcab532297e7d1972600b1af4376e,"[1, 2]",61717390
74990505,0x6afdc5012d027c5eac6d0812c80d27a893f2b6b166fb7f7cb6ff4beb604ea5f8,554,0x454ba483caa97a8602490b1b1eb64544e3208bac,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x73e0ca474600c936fd0aa307305e99a4cbabcab532297e7d1972600b1af4376e,"[1, 2]",0
74990505,0x708f45827a9fe5dfcbe2b585f1a5bfefe6a1b752fde5883dc9cdd5a38aa08647,559,0xaa05c7202b8db7cd0ecee84cbd1962f327c669e3,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xe00860de118b829b4ff1917ba7e6b47073c0dbc1beed11a9375b562e6121f2be,"[1, 2]",0
74990505,0x50c3977eb86c7548f4314d7432c4b2899349a647c1074cb2f8829145bf9671d5,572,0x415c59176263ca3ea9699e46929640c7bb441187,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x21f0f008578c12aea2e5758399f199bc7ec13a534aa4d4b249162985b701aa77,"[1, 2]",36292900
74990505,0x50c3977eb86c7548f4314d7432c4b2899349a647c1074cb2f8829145bf9671d5,575,0x415c59176263ca3ea9699e46929640c7bb441187,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x2e5a965168d57f81313d87c39b7d34e411af514c69ebb19ae6ae546bf5d1ec55,"[1, 2]",34239676
74990505,0x50c3977eb86c7548f4314d7432c4b2899349a647c1074cb2f8829145bf9671d5,578,0x415c59176263ca3ea9699e46929640c7bb441187,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x03c6e3ef70897e3dbd88b4e17def08fbd44f79fe4656a25c169308a2f55d4002,"[1, 2]",34068000
74990513,0x33e9d4b1511ceb20b2bd5bd6bacd5f4ab5e4149b3556fbf5ab73d3ada9e2df1f,1327,0x35f87fbef6ba90247c6e943c8a3ccd35f27e5dd6,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x0124daa7158fc3bb6a1b3163f1510fd4c15279970b60386b75ccdce1210db332,"[1, 2]",1374610000
74990513,0x33e9d4b1511ceb20b2bd5bd6bacd5f4ab5e4149b3556fbf5ab73d3ada9e2df1f,1330,0x35f87fbef6ba90247c6e943c8a3ccd35f27e5dd6,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x795e95b5f4d8b932ba710fd59a72b757b5e6ca899f6377c43170c101a4b92c44,"[1, 2]",1265190000
74990514,0x120888811d32c0a1aa00bd36080f225e31249a563c9df532a35e6aa319478e6c,362,0xfc85372735b5833b60c63f94c975aa362894bfc5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd0ed6868c481973501892e1cb2c2cb5ac85f5ba7abe86b4012ef37b8e54816b4,"[1, 2]",160320640
74990514,0xf127f1fb2f68091d442a9be3862932a7412f832749db3edb04a1dbf618f8c525,367,0xe781f51daaa8aaa3d48077991789fb412dd15e52,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x40861b12919563d7cf464a52c079f88a65c57089d9d13ee4b323fff2b6f5b0a9,"[1, 2]",240473450
74990521,0x99051561f10fc5c58b64167df5f472ac91569e160c7326941fdf767399d1a506,658,0xa6f7075f940a40a2c6cd8c75ab55a2138351b476,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x1c1fce17dc93a2c735c2d4fe4b9e89bf94ce924c302c577d0754677d724c8109,"[1, 2]",3108000000
74990524,0xef437582212dfbc9de33652762b72827928258732d1e36453764117fc1efa356,438,0xa6f7075f940a40a2c6cd8c75ab55a2138351b476,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x555f1635a08381a2a4d83c7d310d6821ef11c13f81a5ef74dc27414a99e5ecce,"[1, 2]",634870000
74990527,0xf4b51c8b93b4639a8f06bc3e31a4ff294b5b76970857664ef786d1166157d366,434,0xa6f7075f940a40a2c6cd8c75ab55a2138351b476,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x5429ffcb9edc2e2dc7946d3cb2142a83aff8b3befd2f5c17c8f195cf1441e6a9,"[1, 2]",120000000
74990530,0x58d464ca1fabca2bf5c094393b23896415a6fcfb23edc7df5df375256b8cfc70,437,0x033095add1f20cb86c2d81ca8d186e2dbfe509b5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x73c4a19ad564c33eb67371a37567c5c91d069b2d2d99939dff1fad591f0cd6e3,"[1, 2]",0
74990532,0xaf116432ca849e07ea1bd419c2fd13e2a9a1d1e533e7beabab0102ed17ff887d,335,0x54cbf5f5a553e9e5ea8be70e54a76f4791870aef,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xab2dbffb826d187f977be675d954a12138c2a4153f47b485a8ebc30c12dc0dca,"[1, 2]",2325570
74990532,0x4dcd618aaf42a1f7dbea369023a0e7145c430910c77e0484d2fdaa75eb286723,341,0xa6f7075f940a40a2c6cd8c75ab55a2138351b476,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x2be58758eaa09d9003fd2ec9c64b119723e2aab2342f87e5329178f02c4df5fd,"[1, 2]",101000000
74990532,0x995c7a2c54a376059263a476a618c0affe59c738814d5aaa53ebadb725a1f9f8,346,0x5e5bbdf8a19979c0882df641c8fda825dd63590d,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xfedad3141e8ccda58199d97712004f90d82f2eb26163821a4fc334742eb980d0,"[1, 2]",1092000000
74990532,0x995c7a2c54a376059263a476a618c0affe59c738814d5aaa53ebadb725a1f9f8,349,0x5e5bbdf8a19979c0882df641c8fda825dd63590d,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x1cce3e217d5589ccd57d55ec8a28d0395df7223db54d71da7169496ed4118630,"[1, 2]",893777776
