block_number,tx_hash,log_index,stakeholder,collateralToken,parentCollectionId,conditionId,partition,amount
74990488,0x361d02661000bf4de012015eb540ab7fa584fc081d0e2612c637c1eec14068ed,727,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[2, 1]",182610000
74990489,0xd27c6023c9ea63a289743af9717d08034b2fc1e422286847366e81e8903b2f7c,366,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb07ab8bd8f2b94a37869cea9c163ec6eb0fc1471d51fc46b25ba5581b3c3f08,"[1, 2]",7500000
74990489,0xd27c6023c9ea63a289743af9717d08034b2fc1e422286847366e81e8903b2f7c,372,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeb07ab8bd8f2b94a37869cea9c163ec6eb0fc1471d51fc46b25ba5581b3c3f08,"[1, 2]",12500000
74990496,0x94b42c70a7b239acdfc79b430c22a730a4f212f3cb228a111ccc9cd41e2cd886,1455,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x2821de9fbe90c422cb220dad69fe44dfdea8fdf8fb779e562b44be6db8c1daff,"[1, 2]",1000000
74990499,0x0db10714d550fd9a696bd975c24958276a6fdf70ef2ce333637a3938a51bfb8f,470,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8744e58e2758baf13f354d6a99d2c436306ec26f677ebad4e051cf937931490d,"[1, 2]",10000000
74990511,0x1986aa982d79516c1e130ac67f7ef01c3ed1c7feda96af7359fe9863643c8f07,469,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x6f0b4d1460bc5c4c4cc0a963275df2a9974bda8fe650f784ce74c4a42070c64e,"[1, 2]",5060000
74990512,0x63e780d52aec3b0f0d46a3d1cf57725e55c77c657946ed8492e807c22c1a9dd9,971,0xb563eb0184543459596fd1011d013b7451600115,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[2, 1]",147031247
74990515,0xe9897847c713f1c2e84cdfe008b55b74fde9066b314f064019ad503f3879cade,666,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,"[1, 2]",138000000
74990521,0x1753deb7336efa49f650cfaeb45f17c280459fcfb5097eeab4c14117085ad16e,664,0xa90194f1586ebc98866acf5dd8f61ee188253e48,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x080eea7aec02fe48e6d0c3c07b28601c9cb7da65aba2e67df9d240b0c766161d,"[1, 2]",7001777025
74990521,0x1753deb7336efa49f650cfaeb45f17c280459fcfb5097eeab4c14117085ad16e,667,0xa90194f1586ebc98866acf5dd8f61ee188253e48,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",876680400
74990528,0x65d2496afffd0b3b50a4d1d9f1c34aad2c730188c2933655923d4bd20d9f574e,858,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,"[1, 2]",104690000
74990530,0xfbb0c4ceca9b3d60cbd7265c6139361391e5d806f236b415b1070508dc008542,443,0x63589ef338c13a63e8cbcdffec58c4630468f4b5,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xab6faa3e66abacc484bbb4bd31ae5e2a56d6f6252b5023631f1bd9e5299fa2f8,"[1, 2]",123000000
74990537,0x67f47b86539592eaa366b24d383028807d77812dc67de94cf4979085714e891e,285,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x807ad1243f168fe92cd67b1eb7d4ee387bf9a1f135c44548c6b713e0d8a67af9,"[1, 2]",3070000
74990538,0x9a46bbcaceb918ba95393d55a0fbf114980ac77ca1923b1e7f3803ddff746eb5,743,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,"[1, 2]",104570000
74990553,0x66697b24be1537d68dc6cac6f447b47e633662b055c5446d03f27d3a9f8f0c2d,492,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb77636e216631f195c54a7649b428a3ebe64c655421c3212e6001a93548b3a4b,"[1, 2]",12540000
74990567,0x8717b66b3612f888cb752f0b02a9167fe48b7ca1f4ed5fed6e722f6cfe3cf4fa,608,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x300603cf45c00af47424fffe1a012708d7c8d5f9830c0365c3bbc2f5924cc67d,"[1, 2]",733350000
74990574,0x29490306a81566b6eb45bb5bcc0bd41285b2eaa4bd9559c76197cf065c46fa6d,412,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x19848149723bbd00545b98f45aa239864d8afd2194fec522af4dd2cb222f9766,"[1, 2]",220000
74990577,0x2a0332e0344ffaa4924a9f6e7d80dbd2a68be1c551a89d4972dc29facaf33113,321,0xca8f0374e3fc79b485499cc0b038d4f7e783d963,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x5568b104507fc465a76721da22405c763bf1b09fe7243e858080ab907840a5af,"[1, 2]",200000000
74990586,0xa64f2ad71c798f82d02c94a26bff30be255af55dc136fc0ee00d4399ce513301,286,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xfdc8b631bbb243f2e09c5b3bef58e46f90feaf66331ceb2ce57709c8148ff9a9,"[1, 2]",33690000
74990589,0xd00e2ca1cce7ddbbeea80b19a638ebfb40d9e3eaa621cb9b9f9748fab6fd205e,345,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf38279911bbe04447c444ffc59d55a9afbd8b9c7eb9837be02381d45710c8085,"[1, 2]",294110000
74990592,0x79bb62a68b3628246c3d6f2384a75e03b4556fdcb2cb1bc5c097f705a9e48b86,928,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xadf2f67d77b8d52e0a04a797521f7a24be1bb79e91fa7eede417ec0ff79208c9,"[1, 2]",1350000
74990593,0xe8c6b5b356df0c92cdb6d08ed648a5d3041a107b1333a9f458cd960c3e69c869,441,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x8e9b6942b4dac3117dadfacac2edb390b6d62d59c14152774bb5fcd983fc134e,"[1, 2]",5000000
74990599,0x3f2952dd8584ad8a4dac4c2d9c715d41e7ec38f84c51ed2eadb3fbacc9bcfad9,365,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeeb92ddd77d671d1f9ea1f5727208d1fa91896a6d1f657fdcd7c9d578fe5c46c,"[1, 2]",1499990000
74990603,0xea67c44c77a2adfe73d51765ce48abd3deab64e3a367db4ba6c8826183e45e76,1459,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xc914317b14972d5d15f30740d3bdf32f4028877c13b9d7ccc78b4ba33f67fb1e,"[1, 2]",461460000
74990604,0x134c312b7a3436befcc04b7473ca07332d88307adc1d5619b8ed311824b357bc,780,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,"[1, 2]",104640000
74990604,0x82a29c5f3922eba9e81fd5521a533520c1f48d6605787b2a0953d7b613ee1f49,795,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb232c915770ea41eb3ec3dbb2c7209c727759237383850f51045be7ffa3975e5,"[1, 2]",437810000
74990605,0x3c183d5e11f0d5508b3caa9962f44f368ab19608c71df1816b0cec16f84c6a03,562,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",442650000
74990605,0x4d582bdb0cd5849f3bd87d7dd5575275c4b8ab1308343e59e45b1f3dbaac8f37,577,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",429970000
74990613,0x86365872ea6b3636fd0a6e625f5f1f1b140a05a31fd9dc2b29785d22796259b2,1519,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",441640000
74990614,0xf8b1885a76d851467d95724d498eb3d48f8787e834a98b967fbf8fa18de5a275,484,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",425550000
74990614,0x57fbe1f4524679fc45584bf841674c35b7c85c938f3d3303bbc173e6788a26ae,513,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x20ac17a89c85d79795ba093d0536ab35c7215c04ea04286a69ec5755a88c5d11,"[1, 2]",27640000
74990615,0x2b86d6517deb02ce50384b8d25ded7daf20380824069cfdf2f62d4dd8cc74d46,358,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x7e8953cc66f9dabfe80fb0d1a9284bffb7a293f700b21027261fade58a082d73,"[1, 2]",104530000
74990615,0x302d7f2799b0124acb44c01a3e6ae99b38c80dc1847d8ea2ddbf503535f9893e,373,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x9e56a92abcf4996105ab15ce5612742bc33f4b9097bb6a4ec5f1468e6f2580c5,"[1, 2]",450050000
74990619,0xb721cda03fac8be051e0220af0a892a38253dc899d8f6d32fd08131aed625693,1345,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe9215ac1b5d18ecd3bdc4e91942674146385871bdd14ff0578acd126c9b5a083,"[1, 2]",81760000
74990625,0x315b4af2ea66aa71b9b51ce2e7d4fa07dfcd6b2d050957cf2de55575b4874781,2,0xf0b0ef1d6320c6be896b4c9c54dd74407e7f8cab,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xab6faa3e66abacc484bbb4bd31ae5e2a56d6f6252b5023631f1bd9e5299fa2f8,"[1, 2]",11180000
74990626,0x2209357ffab2e71443d9c7356c3daeb0a9f025b21506a23d19a20f93b658457d,477,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xcc31610236536bd511692be034bb9c6510f2fcb31b8b09d8ccbfa203dced99e9,"[1, 2]",81000000
74990626,0x2e893dfd79de6eeeef20213ac9744d83700777097ecfaa586a0ed7a96d436608,596,0x45efc174df60b7a2427f2c572d058c9d4dddd3f6,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeeb92ddd77d671d1f9ea1f5727208d1fa91896a6d1f657fdcd7c9d578fe5c46c,"[1, 2]",534299999
74990627,0xbfc79d31c027a681ccb1d4f9b49fc506ca32e6f463c5179c2b03e7f64bae46e5,380,0x75e97a1fcb805840564a645dd1d6ba58ca53fc9f,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xb5d477a635775c69ee551942b82f6d25c7bbb0819a5372f6528aa360c3b8e693,"[1, 2]",49368850
74990628,0xe67ff3b041c99f182af878dfc6d45395c7751928a2635c8f617ce8ec9c13cd74,386,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x1fc82d1ab4f55b33148fff1ee058f2e971b2e71893f6dbed46d225b8188f8fb6,"[1, 2]",69820000
74990628,0x5d21d79a29a766007a72b21f10fa078d79c50941a10603fe24d4efb5f9cda276,410,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xdd40f7c56a97b0fbe5e6a1224faf7b2cffd6698f8ec4c714addb1abae0ccecea,"[1, 2]",16000000
74990628,0x5d21d79a29a766007a72b21f10fa078d79c50941a10603fe24d4efb5f9cda276,420,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xdd40f7c56a97b0fbe5e6a1224faf7b2cffd6698f8ec4c714addb1abae0ccecea,"[1, 2]",90000000
74990628,0x5d21d79a29a766007a72b21f10fa078d79c50941a10603fe24d4efb5f9cda276,438,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xdd40f7c56a97b0fbe5e6a1224faf7b2cffd6698f8ec4c714addb1abae0ccecea,"[1, 2]",10000000
74990628,0x5d21d79a29a766007a72b21f10fa078d79c50941a10603fe24d4efb5f9cda276,448,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xdd40f7c56a97b0fbe5e6a1224faf7b2cffd6698f8ec4c714addb1abae0ccecea,"[1, 2]",16000000
74990635,0x088615325278099e6206aefe97e2c28699583bb32e584a43b9733fa5ed8d501c,503,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xd02f8e3b72040d933427396f9f0a9cb740a0adefcec46e345211fa0fc5b975e9,"[1, 2]",10470000
74990635,0x088615325278099e6206aefe97e2c28699583bb32e584a43b9733fa5ed8d501c,513,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xd02f8e3b72040d933427396f9f0a9cb740a0adefcec46e345211fa0fc5b975e9,"[1, 2]",661640000
74990635,0x07c21c872cf7311baf1156474b8899ebf5cef90487103f8e2dae5e4222ff8f4c,550,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x663b88d3a8f2341bb8d878709dc78632bcaf7512e577bd15521e5d8ed933efbc,"[1, 2]",926000000
74990635,0x07c21c872cf7311baf1156474b8899ebf5cef90487103f8e2dae5e4222ff8f4c,560,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x663b88d3a8f2341bb8d878709dc78632bcaf7512e577bd15521e5d8ed933efbc,"[1, 2]",2086040000
74990644,0xbafb1ccb5eb274811e1660dceed118cf97981cb3b193b059f9c2db1416510372,403,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xf2fb4784ceb4d41ce23703da426700f710320ec5b711b6e3784bdaac24d94c23,"[1, 2]",525390000
74990647,0xc30ac7a7ea40a74cbfe86573234f2e6c3bd0d600792314c56ed7f2a5b12da799,10453,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x34c989bada239153e86a009b3d25539db4c86fc4df3e01d320f0bee58a7aef45,"[1, 2]",322640000
74990648,0x9c2de15b500fa38b84fadeb2ed892add00f887af75ea20c57ab873fa966b0033,348,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",402938893
74990656,0x87eb9abd974325b22d21dbbb84b92c0b5d2c07adf3f83df2bc000f6df83a4467,1196,0x45efc174df60b7a2427f2c572d058c9d4dddd3f6,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xeeb92ddd77d671d1f9ea1f5727208d1fa91896a6d1f657fdcd7c9d578fe5c46c,"[1, 2]",1
74990658,0x5b2680aea36e37d060487b88900e1d0aba47d1eb61bef0e24906700927ce9f95,856,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xbef36d9d6ea49378ee1530a79a190b00bf34cfb7e8ce7ecd6c21bc814dbe1047,"[1, 2]",29990000
74990658,0x5b2680aea36e37d060487b88900e1d0aba47d1eb61bef0e24906700927ce9f95,866,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xbef36d9d6ea49378ee1530a79a190b00bf34cfb7e8ce7ecd6c21bc814dbe1047,"[1, 2]",23680000
74990658,0x5b2680aea36e37d060487b88900e1d0aba47d1eb61bef0e24906700927ce9f95,872,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xbef36d9d6ea49378ee1530a79a190b00bf34cfb7e8ce7ecd6c21bc814dbe1047,"[1, 2]",24320000
74990659,0x5a0994d0749528be0a0d6e781ad1e9aba05240aeecd1fb3e011bd1f7af420fa8,391,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x11a367fea8169759c13b9dbf4547e6fb8aaecfd22f87674870f5940e86c90bdb,"[1, 2]",15000000
74990662,0x9e6b10c4ab8759f0bf305f542c3b0db21b888041180f9fb39186055e1c512cf3,469,0x75e97a1fcb805840564a645dd1d6ba58ca53fc9f,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8839d6dee4c7c63dfeaca4794310905254738d9989f935109b727a824e19efd4,"[1, 2]",106400614
74990666,0x3ccad91d4522fd64c8f35f7a9a22eb82a57e594ffb0408f2ca6ab480c2f00ed0,363,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb207031da5ef9cbded418e6b5b3c5eee24a3a7b22c6ec10053cbaaa67d793796,"[1, 2]",388823528
74990668,0x6d514542c6dcd1f94446d1bc0d283269a8e7c991d99761799f4aaf47fb5a3e70,528,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",693760000
74990669,0xcfc186ebbc91d81917311489df1cc0f11c645fa570fbaae1ce134faab5260a98,457,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x14dca1201ea665ce27f89534ff8869bf14e551b0138f7d2c57c1345a909a7583,"[1, 2]",32830000
74990671,0xa812c0be43a6eed23937dbbb408d188d86f55acd2a76067a49dc2f9ef5797cfc,439,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",39960000
74990671,0xa812c0be43a6eed23937dbbb408d188d86f55acd2a76067a49dc2f9ef5797cfc,445,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",80000000
74990671,0xa812c0be43a6eed23937dbbb408d188d86f55acd2a76067a49dc2f9ef5797cfc,451,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",6000000
74990671,0xa812c0be43a6eed23937dbbb408d188d86f55acd2a76067a49dc2f9ef5797cfc,461,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",200000000
74990675,0x95f39ef4b2ca1068d93a6e0813e90e6ae3680d34972f15692afd2eb94dae5510,422,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x30a8ed0d01b7e8b25334358f71d9ec71c147783c0f908c2e7c7a527905007bf8,"[1, 2]",819490000
74990676,0x48c3e454e0309c2b1a4c5b144ba1aed37d289f86f164c0dbd301bee9466041c5,395,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xaf2193cd6b091db90642fb9b9fd7f3c4a1c280373357081ec68c9841e864b207,"[1, 2]",2310000
74990681,0x44205199aad54760680c5676d6681bb0d3d82b00fac6b4ed53eb22bb3738b401,189,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x5c5d898595b3445dd3809896302889cd512411fa8306de609d9d8aa34e257ba8,"[1, 2]",525390000
74990688,0xb145899dfabb4f1ed5596bb35850b676f12594439e9e26a2a26d69683ca619a9,953,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x5c5d898595b3445dd3809896302889cd512411fa8306de609d9d8aa34e257ba8,"[1, 2]",5910000
74990688,0x00cca46c1ee27ad4cd1c8048ff324d0979cd819922123321183cdc20b3f51da2,1012,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xf2fb4784ceb4d41ce23703da426700f710320ec5b711b6e3784bdaac24d94c23,"[1, 2]",5910000
74990688,0xe07eccb7050dd8ae8ca237f97ab1683450ba38a8ad3cda7a1d23bc1d4405aa73,1027,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe9215ac1b5d18ecd3bdc4e91942674146385871bdd14ff0578acd126c9b5a083,"[1, 2]",2030000
74990688,0xde4a1da3ba64953c629bdd073bdf246bf6199e36db09d00496dd1793dd89392e,1046,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xb207031da5ef9cbded418e6b5b3c5eee24a3a7b22c6ec10053cbaaa67d793796,"[1, 2]",5910000
74990688,0xacb0c9c00d7c6006bdd84cff5a308e652cbc3899cf12d065d5377dfb9db3dc27,1101,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x277a7364c4d2c69d1cbf073440f674efb215471e444b0f52e65a49c5d38e195c,"[1, 2]",910000
